symbol,timestamp,bestBid,bestAsk,mid,spread,spreadPct,bidQty1,askQty1,bidQty5,askQty5,imbalance1,imbalance5
B-STX_USDT,1789557976989,0.2374,0.2375,0.23745,0.00009999999999998899,0.0004212299915753538,996,14974,75948,151006,0.062366938008766436,0.33464049983697136
B-STX_USDT,1789557979218,0.2373,0.2374,0.23735,0.00009999999999998899,0.0004214075010534723,12821,594,134011,103496,0.955721207603429,0.5642402118674397
B-STX_USDT,1789557981438,0.2373,0.2374,0.23735,0.00009999999999998899,0.0004214075010534723,12821,594,134011,103529,0.955721207603429,0.5641618253767786
B-STX_USDT,1789557983684,0.2373,0.2375,0.2374,0.00019999999999997797,0.0008428150021069446,12438,15542,133718,151574,0.44453180843459617,0.46870574709420526
B-STX_USDT,1789557985878,0.2373,0.2374,0.23735,0.00009999999999998899,0.0004214075010534723,12438,1520,133718,104601,0.8911018770597506,0.5610882892257856
B-STX_USDT,1789557988040,0.2373,0.2374,0.23735,0.00009999999999998899,0.0004214075010534723,11218,1520,132498,104601,0.8806720050243366,0.5588298558829856
B-STX_USDT,1789557990244,0.2373,0.2374,0.23735,0.00009999999999998899,0.0004214075010534723,11171,1520,132379,104601,0.880230084311717,0.5586083213773314
B-STX_USDT,1789557992445,0.2373,0.2374,0.23735,0.00009999999999998899,0.0004214075010534723,11171,1520,132379,104601,0.880230084311717,0.5586083213773314
B-STX_USDT,1789557994650,0.2374,0.2375,0.23745,0.00009999999999998899,0.0004212299915753538,1644,1448,72797,137330,0.5316946959896507,0.3464428655051469
B-STX_USDT,1789557996853,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,4567,1207,89107,90712,0.7909594735019051,0.49553717905226924
B-STX_USDT,1789557999026,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,4567,1207,89201,90712,0.7909594735019051,0.49580074813937847
B-STX_USDT,1789558001211,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,4567,1207,89612,90688,0.7909594735019051,0.4970160843039379
B-STX_USDT,1789558003446,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,4545,1207,89496,86473,0.7901599443671766,0.5085895811194017
B-STX_USDT,1789558005661,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,5243,1207,90194,86163,0.8128682170542636,0.5114285228258589
B-STX_USDT,1789558007910,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,6399,536,93494,74043,0.9227108868060563,0.558049863612217
B-STX_USDT,1789558010103,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,6399,536,97208,74043,0.9227108868060563,0.5676346415495384
B-STX_USDT,1789558012418,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,6399,536,97208,74065,0.9227108868060563,0.5675617289356758
B-STX_USDT,1789558014636,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,6399,536,97208,74065,0.9227108868060563,0.5675617289356758
B-STX_USDT,1789558016892,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,3958,691,101948,100940,0.8513658851365885,0.5024841291747171
B-STX_USDT,1789558019103,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,3980,3738,102123,103987,0.5156776366934439,0.49547814273931395
B-STX_USDT,1789558021293,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,3980,3738,102123,104330,0.5156776366934439,0.49465495778700236
B-STX_USDT,1789558023493,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,4024,3764,102047,104323,0.5166923472008218,0.49448563260163786
B-STX_USDT,1789558025708,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,4024,3764,102047,104323,0.5166923472008218,0.49448563260163786
B-STX_USDT,1789558027974,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,2832,5165,99723,108055,0.35413279979992496,0.47994975406443413
B-STX_USDT,1789558030182,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,2807,5165,99698,108055,0.35210737581535373,0.47988717371108963
B-STX_USDT,1789558032396,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,2807,5165,99698,108055,0.35210737581535373,0.47988717371108963
B-STX_USDT,1789558034577,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,4228,3765,101119,105392,0.5289628424871763,0.48965430412907784
B-STX_USDT,1789558036973,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,4279,3713,101369,105340,0.5354104104104104,0.49039470947080194
B-STX_USDT,1789558039198,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,4302,3687,101392,105314,0.5384904243334585,0.4905130958946523
B-STX_USDT,1789558041424,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,4302,3687,101392,105314,0.5384904243334585,0.4905130958946523
B-STX_USDT,1789558043612,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,6062,2636,103007,103990,0.6969418257070591,0.49762556945269737
B-STX_USDT,1789558045868,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,6062,2636,103007,103990,0.6969418257070591,0.49762556945269737
B-STX_USDT,1789558048189,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,6062,2820,104741,104174,0.6825039405539293,0.5013570112246607
B-STX_USDT,1789558050403,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,6288,2868,104967,104226,0.6867627785058977,0.5017710917669329
B-STX_USDT,1789558052670,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,6288,2868,104967,104226,0.6867627785058977,0.5017710917669329
B-STX_USDT,1789558055071,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,5057,2868,103831,104226,0.6381072555205047,0.4990507409027334
B-STX_USDT,1789558057280,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,5057,2891,103831,104249,0.6362606945143432,0.49899557862360633
B-STX_USDT,1789558059900,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,5057,2891,103831,104249,0.6362606945143432,0.49899557862360633
B-STX_USDT,1789558062330,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,4969,3415,103743,104773,0.5926765267175572,0.497530165550845
B-STX_USDT,1789558064797,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,4928,2890,103702,104247,0.6303402404707086,0.49868958254187323
B-STX_USDT,1789558066996,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,4928,2804,103702,104161,0.6373512674599069,0.49889590740054746
B-STX_USDT,1789558069602,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,4766,3328,103472,104685,0.5888312330121077,0.4970863338729901
B-STX_USDT,1789558071864,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,4678,2849,103384,104206,0.6214959479208184,0.49802013584469385
B-STX_USDT,1789558074076,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,4678,2849,103384,104206,0.6214959479208184,0.49802013584469385
B-STX_USDT,1789558076702,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,4704,2849,103410,104206,0.6227988878591288,0.49808299938347717
B-STX_USDT,1789558078988,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,7964,594,107677,90920,0.9305912596401028,0.5421884519907149
B-STX_USDT,1789558081224,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,4520,5297,101735,95211,0.4604257919934807,0.5165629157230917
B-STX_USDT,1789558083454,0.2378,0.2379,0.23785,0.00009999999999998899,0.00042052144659372997,984,12385,78381,117098,0.07360311167626599,0.40096890203039715
B-STX_USDT,1789558085816,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,4766,6067,102020,96026,0.43995199852303146,0.5151328479242197
B-STX_USDT,1789558088467,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,4257,6067,102450,96026,0.412340178225494,0.5161833168745843
B-STX_USDT,1789558090654,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,4257,6067,102450,96026,0.412340178225494,0.5161833168745843
B-STX_USDT,1789558092981,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,4257,6067,102450,96026,0.412340178225494,0.5161833168745843
B-STX_USDT,1789558095201,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,4005,6090,102198,96049,0.3967310549777117,0.5155084314012318
B-STX_USDT,1789558097900,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,4231,6090,102424,96027,0.40994089719988375,0.5161173287108657
B-STX_USDT,1789558100113,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,6620,594,105059,71258,0.917660105350707,0.5958529239948502
B-STX_USDT,1789558102292,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,6327,1520,104980,72184,0.8062953995157385,0.59255830755684
B-STX_USDT,1789558104513,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,5388,1520,104432,72184,0.779965257672264,0.5912941069891743
B-STX_USDT,1789558107065,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,5412,1520,103136,72734,0.7807270628967109,0.5864331608574516
B-STX_USDT,1789558109477,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,5412,1520,104409,72734,0.7807270628967109,0.5894051698345405
B-STX_USDT,1789558111865,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,5278,831,104275,72045,0.8639711900474709,0.5913963248638838
B-STX_USDT,1789558114115,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,5278,804,103829,72018,0.8678066425517922,0.5904507896068741
B-STX_USDT,1789558116342,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,5278,827,103829,72041,0.8645372645372645,0.590373571387957
B-STX_USDT,1789558118977,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,5278,617,103829,71831,0.8953350296861747,0.5910793578503928
B-STX_USDT,1789558121513,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,5278,1131,103829,78613,0.8235294117647058,0.5691068942458425
B-STX_USDT,1789558123873,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,5278,1131,103829,78613,0.8235294117647058,0.5691068942458425
B-STX_USDT,1789558126496,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,5312,1153,103839,78635,0.8216550657385924,0.5690618937492464
B-STX_USDT,1789558129234,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,2455,2709,88585,90453,0.4754066615027111,0.49478323037567445
B-STX_USDT,1789558131411,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,594,5461,86795,93205,0.0981007431874484,0.4821944444444444
B-STX_USDT,1789558133615,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,2796,2454,88968,90198,0.5325714285714286,0.49656742908810825
B-STX_USDT,1789558136146,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,3217,1661,98594,89405,0.6594915949159491,0.524438959781701
B-STX_USDT,1789558138717,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,1491,4708,97727,89405,0.24052266494595903,0.5222356411517004
B-STX_USDT,1789558141090,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,1641,3827,97877,86524,0.3001097293343087,0.5307834556211735
B-STX_USDT,1789558143591,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,1513,4919,96429,87616,0.23523009950248755,0.5239425140590617
B-STX_USDT,1789558146181,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,1513,4919,96429,87616,0.23523009950248755,0.5239425140590617
B-STX_USDT,1789558148702,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,1535,4919,96425,87616,0.23783700030988533,0.5239321672888106
B-STX_USDT,1789558151355,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,1708,4609,96598,87306,0.27038151021054296,0.5252631807899774
B-STX_USDT,1789558154426,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,1898,4609,96875,87306,0.2916858767481174,0.5259771637682497
B-STX_USDT,1789558156986,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,1898,4642,98195,87339,0.29021406727828747,0.5292560932228055
B-STX_USDT,1789558159838,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,1875,4642,98172,87339,0.28770906858984197,0.5291977295146919
B-STX_USDT,1789558162512,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,1875,4642,98172,87339,0.28770906858984197,0.5291977295146919
B-STX_USDT,1789558164865,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,1875,4642,98018,87339,0.28770906858984197,0.5288065732613282
B-STX_USDT,1789558167230,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,1801,4642,96624,88151,0.27952817010709297,0.5229278852658639
B-STX_USDT,1789558169599,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,1801,4642,97944,88151,0.27952817010709297,0.5263118299793117
B-STX_USDT,1789558172010,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,1801,4642,97944,88151,0.27952817010709297,0.5263118299793117
B-STX_USDT,1789558174354,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,3395,904,102421,117699,0.7897185391951617,0.46529620207159733
B-STX_USDT,1789558177042,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,6697,380,105265,117175,0.9463049314681362,0.4732287358388779
B-STX_USDT,1789558179228,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,6697,380,105265,117175,0.9463049314681362,0.4732287358388779
B-STX_USDT,1789558181514,0.2378,0.2379,0.23785,0.00009999999999998899,0.00042052144659372997,171,6617,73737,115391,0.025191514437242192,0.3898788122329851
B-STX_USDT,1789558184527,0.2378,0.2379,0.23785,0.00009999999999998899,0.00042052144659372997,765,6617,76874,115391,0.10363045245191005,0.3998335630509973
B-STX_USDT,1789558186956,0.2378,0.2379,0.23785,0.00009999999999998899,0.00042052144659372997,765,6617,84376,115391,0.10363045245191005,0.4223720634539238
B-STX_USDT,1789558189332,0.2378,0.2379,0.23785,0.00009999999999998899,0.00042052144659372997,765,6617,84643,114128,0.10363045245191005,0.4258317360178296
B-STX_USDT,1789558192077,0.2378,0.2379,0.23785,0.00009999999999998899,0.00042052144659372997,241,6645,76467,114184,0.03499854777810049,0.40108365547518765
B-STX_USDT,1789558194425,0.2378,0.2379,0.23785,0.00009999999999998899,0.00042052144659372997,241,6645,76467,114215,0.03499854777810049,0.40101844956524474
B-STX_USDT,1789558197530,0.2378,0.2379,0.23785,0.00009999999999998899,0.00042052144659372997,161,9692,75210,117262,0.016340200954024154,0.3907581362483894
B-STX_USDT,1789558199729,0.2378,0.2379,0.23785,0.00009999999999998899,0.00042052144659372997,206,9692,75255,117262,0.02081228531016367,0.39090054384807577
B-STX_USDT,1789558202350,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,7934,76,108784,90650,0.9905118601747815,0.545463662163924
B-STX_USDT,1789558204536,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,8664,76,109865,86794,0.991304347826087,0.5586573713890541
B-STX_USDT,1789558207054,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,8664,76,109865,89497,0.991304347826087,0.5510829546252546
B-STX_USDT,1789558209610,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,5757,1429,119829,99254,0.801141107709435,0.5469570893223117
B-STX_USDT,1789558211789,0.2378,0.2379,0.23785,0.00009999999999998899,0.00042052144659372997,524,10309,76489,132035,0.0483707190990492,0.36681149412058084
B-STX_USDT,1789558213992,0.2375,0.2376,0.23754999999999998,0.00010000000000001674,0.00042105263157901786,7928,2333,121684,73561,0.7726342461748368,0.6232374708699326
B-STX_USDT,1789558216583,0.2375,0.2376,0.23754999999999998,0.00010000000000001674,0.00042105263157901786,7928,2333,121684,75561,0.7726342461748368,0.6169180460848184
B-STX_USDT,1789558219468,0.2375,0.2376,0.23754999999999998,0.00010000000000001674,0.00042105263157901786,1670,2012,95148,110518,0.45355784899511137,0.46263359038440965
B-STX_USDT,1789558222109,0.2375,0.2376,0.23754999999999998,0.00010000000000001674,0.00042105263157901786,4630,627,98108,107068,0.8807304546319193,0.47816508753460446
B-STX_USDT,1789558224296,0.2375,0.2376,0.23754999999999998,0.00010000000000001674,0.00042105263157901786,4630,2077,98108,110518,0.6903235425674669,0.4702577818680318
B-STX_USDT,1789558226482,0.2375,0.2376,0.23754999999999998,0.00010000000000001674,0.00042105263157901786,5246,1151,98724,106904,0.8200719087072065,0.4801097126850429
B-STX_USDT,1789558228671,0.2375,0.2376,0.23754999999999998,0.00010000000000001674,0.00042105263157901786,5246,447,98724,105007,0.9214825223959249,0.4845801571680304
B-STX_USDT,1789558230922,0.2375,0.2376,0.23754999999999998,0.00010000000000001674,0.00042105263157901786,7256,447,100704,103007,0.9419706607815137,0.49434738428459923
B-STX_USDT,1789558233143,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,1881,4626,65536,132160,0.28907330567081607,0.33149886694723213
B-STX_USDT,1789558235320,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,1881,4626,65536,132160,0.28907330567081607,0.33149886694723213
B-STX_USDT,1789558237503,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,1881,4626,65536,132160,0.28907330567081607,0.33149886694723213
B-STX_USDT,1789558239693,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,2108,4668,65763,132202,0.31109799291617474,0.3321950849897709
B-STX_USDT,1789558242078,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,2258,4626,65913,132507,0.32800697269029633,0.33218929543392806
B-STX_USDT,1789558244476,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,2258,5849,63512,133730,0.27852473171333414,0.3220003853134728
B-STX_USDT,1789558246664,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,2258,5917,64550,133798,0.2762079510703364,0.32543811886179846
B-STX_USDT,1789558249295,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,3298,1209,87725,129090,0.7317506101619703,0.4046076147867998
B-STX_USDT,1789558251484,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,2652,4123,65630,145299,0.3914391143911439,0.31114735290073914
B-STX_USDT,1789558253747,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,2150,4154,65128,145330,0.3410532994923858,0.3094584192570489
B-STX_USDT,1789558255926,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,5426,1932,91454,108103,0.7374286490894265,0.4582851014998221
B-STX_USDT,1789558258105,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,4031,6143,88787,111267,0.39620601533320227,0.4438151699041259
B-STX_USDT,1789558260439,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,4031,6143,88787,113649,0.39620601533320227,0.43859293801497756
B-STX_USDT,1789558262631,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,4031,6143,88739,113480,0.39620601533320227,0.4388262230552025
B-STX_USDT,1789558265020,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,1151,9390,82231,116965,0.10919267621667773,0.4128145143476777
B-STX_USDT,1789558267617,0.2375,0.2376,0.23754999999999998,0.00010000000000001674,0.00042105263157901786,1890,3539,112068,81339,0.3481304107570455,0.5794412818563961
B-STX_USDT,1789558270987,0.2375,0.2377,0.23759999999999998,0.00020000000000000573,0.0008421052631579189,5138,11101,115316,127489,0.31639879302912743,0.474932559049443
B-STX_USDT,1789558273857,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,1670,8994,82491,125100,0.15660165041260315,0.3973727184704539
B-STX_USDT,1789558276023,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,1633,8957,82454,125344,0.1542020774315392,0.39679881423305324
B-STX_USDT,1789558278375,0.2375,0.2377,0.23759999999999998,0.00020000000000000573,0.0008421052631579189,7186,11116,124960,131713,0.3926346847339089,0.48684512979549854
B-STX_USDT,1789558280550,0.2375,0.2376,0.23754999999999998,0.00010000000000001674,0.00042105263157901786,7256,296,125030,75166,0.9608050847457628,0.6245379528062499
B-STX_USDT,1789558282735,0.2375,0.2376,0.23754999999999998,0.00010000000000001674,0.00042105263157901786,7239,339,125013,75166,0.9552652414885194,0.6245060670699724
B-STX_USDT,1789558285236,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,1808,7984,95515,124371,0.184640522875817,0.43438418089373587
B-STX_USDT,1789558287530,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,1847,7953,95554,124340,0.18846938775510205,0.43454573567264226
B-STX_USDT,1789558290650,0.2376,0.2377,0.23765,0.00009999999999998899,0.0004208754208753745,1328,7953,95035,124256,0.14308802930718673,0.433373918674273
B-STX_USDT,1789558293397,0.2378,0.2379,0.23785,0.00009999999999998899,0.00042052144659372997,1640,7104,67361,116091,0.18755718206770358,0.3671859669014238
B-STX_USDT,1789558295821,0.2378,0.2379,0.23785,0.00009999999999998899,0.00042052144659372997,1281,7104,67581,116091,0.15277280858676207,0.3679439435515484
B-STX_USDT,1789558298269,0.2378,0.2379,0.23785,0.00009999999999998899,0.00042052144659372997,1599,7706,72662,116727,0.17184309511015583,0.3836653659927451
B-STX_USDT,1789558300961,0.2378,0.2379,0.23785,0.00009999999999998899,0.00042052144659372997,1520,7383,72583,116404,0.17072896776367516,0.38406345410001747
B-STX_USDT,1789558303625,0.2378,0.2379,0.23785,0.00009999999999998899,0.00042052144659372997,143,8355,65997,117376,0.016827488820899034,0.35990576584339024
B-STX_USDT,1789558306594,0.2378,0.2379,0.23785,0.00009999999999998899,0.00042052144659372997,1289,7082,81314,116100,0.1539839923545574,0.4118958128602835
B-STX_USDT,1789558309741,0.2378,0.2379,0.23785,0.00009999999999998899,0.00042052144659372997,1869,6951,82199,115925,0.2119047619047619,0.4148866366517938
B-STX_USDT,1789558312000,0.2378,0.2379,0.23785,0.00009999999999998899,0.00042052144659372997,943,7019,81273,115993,0.11843757849786486,0.41199699897600195
B-STX_USDT,1789558314873,0.2378,0.2379,0.23785,0.00009999999999998899,0.00042052144659372997,2400,7068,82730,116008,0.2534854245880862,0.41627670601495437
B-STX_USDT,1789558318059,0.2378,0.2379,0.23785,0.00009999999999998899,0.00042052144659372997,5095,2347,92365,109602,0.6846277882289707,0.45732718711472664
B-STX_USDT,1789558320929,0.2379,0.238,0.23795,0.00009999999999998899,0.0004203446826397183,3745,3874,75196,104887,0.4915343220895131,0.41756301261085166
B-STX_USDT,1789558323335,0.2379,0.238,0.23795,0.00009999999999998899,0.0004203446826397183,1684,9690,66550,115096,0.14805697204149815,0.36637195424066593
B-STX_USDT,1789558325725,0.238,0.2381,0.23804999999999998,0.00010000000000001674,0.00042016806722696115,10380,6331,88690,118022,0.6211477469929986,0.4290510468671388
B-STX_USDT,1789558328157,0.2381,0.2382,0.23815,0.00009999999999998899,0.00041999160016795037,5121,1590,74265,80442,0.7630755476084041,0.48003645601039385
B-STX_USDT,1789558330762,0.2381,0.2382,0.23815,0.00009999999999998899,0.00041999160016795037,4713,1657,77236,88375,0.7398744113029827,0.46636998750083025
B-STX_USDT,1789558333436,0.2381,0.2382,0.23815,0.00009999999999998899,0.00041999160016795037,7281,1226,95777,97377,0.8558833901492888,0.4958582271141162
B-STX_USDT,1789558336008,0.2381,0.2382,0.23815,0.00009999999999998899,0.00041999160016795037,7970,1871,96466,98022,0.8098770450157504,0.49599975319814077
B-STX_USDT,1789558339279,0.2381,0.2382,0.23815,0.00009999999999998899,0.00041999160016795037,10219,1871,94121,98915,0.8452440033085195,0.48758262707474254
B-STX_USDT,1789558341916,0.238,0.2381,0.23804999999999998,0.00010000000000001674,0.00042016806722696115,5926,1520,96579,84375,0.795863550899812,0.5337212772306774
B-STX_USDT,1789558345412,0.238,0.2381,0.23804999999999998,0.00010000000000001674,0.00042016806722696115,2747,6338,95776,109386,0.3023665382498624,0.466831089577992
B-STX_USDT,1789558348103,0.238,0.2381,0.23804999999999998,0.00010000000000001674,0.00042016806722696115,9301,3971,101910,102051,0.7007986738999398,0.4996543456837337
B-STX_USDT,1789558350500,0.2378,0.2379,0.23785,0.00009999999999998899,0.00042052144659372997,2550,3056,93448,109749,0.4548697823760257,0.45988867945885026
B-STX_USDT,1789558353099,0.2378,0.2379,0.23785,0.00009999999999998899,0.00042052144659372997,2435,3056,93375,110094,0.44345292296485156,0.45891511729059464
B-STX_USDT,1789558355787,0.2378,0.2379,0.23785,0.00009999999999998899,0.00042052144659372997,3119,519,72535,114568,0.8573391973611875,0.3876741687733494
B-STX_USDT,1789558358239,0.2378,0.2379,0.23785,0.00009999999999998899,0.00042052144659372997,3540,1112,72978,114816,0.7609630266552021,0.38860666474967254
B-STX_USDT,1789558360710,0.2378,0.2379,0.23785,0.00009999999999998899,0.00042052144659372997,2067,4630,70450,120955,0.30864566223682244,0.36806770982994175
B-STX_USDT,1789558363089,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,3826,620,92125,78350,0.860548807917229,0.5404018184484528
B-STX_USDT,1789558365479,0.2377,0.2378,0.23775000000000002,0.00010000000000001674,0.00042069835927646926,7717,26,96016,71918,0.9966421283740152,0.5717484249764788
B-STX_USDT,1789558367977,0.2379,0.238,0.23795,0.00009999999999998899,0.0004203446826397183,594,6381,47174,150871,0.08516129032258064,0.2381983892549673
B-STX_USDT,1789558370196,0.2379,0.238,0.23795,0.00009999999999998899,0.0004203446826397183,1450,4505,52842,149145,0.2434928631402183,0.2616108957507166
B-STX_USDT,1789558372773,0.2379,0.238,0.23795,0.00009999999999998899,0.0004203446826397183,594,7110,49469,151508,0.07710280373831775,0.24614259343108913
B-STX_USDT,1789558375653,0.2379,0.238,0.23795,0.00009999999999998899,0.0004203446826397183,1520,7229,67869,151627,0.17373414104469082,0.3092038123701571
B-STX_USDT,1789558377828,0.2379,0.238,0.23795,0.00009999999999998899,0.0004203446826397183,1520,3650,71489,148048,0.2940038684719536,0.3256353143205929
B-STX_USDT,1789558381140,0.2379,0.238,0.23795,0.00009999999999998899,0.0004203446826397183,1394,11759,67765,156487,0.1059834258344104,0.3021823662665216
B-STX_USDT,1789558384255,0.2379,0.238,0.23795,0.00009999999999998899,0.0004203446826397183,1473,11801,67844,156323,0.11096881120988399,0.3026493640901649
B-STX_USDT,1789558386684,0.2379,0.238,0.23795,0.00009999999999998899,0.0004203446826397183,1520,11375,65432,156065,0.11787514540519581,0.29540806421757404
B-STX_USDT,1789558389089,0.2379,0.238,0.23795,0.00009999999999998899,0.0004203446826397183,1552,7770,67436,152460,0.1664878781377387,0.3066722450613017
B-STX_USDT,1789558391287,0.2379,0.238,0.23795,0.00009999999999998899,0.0004203446826397183,1552,7770,67436,152460,0.1664878781377387,0.3066722450613017
B-STX_USDT,1789558393571,0.2379,0.238,0.23795,0.00009999999999998899,0.0004203446826397183,1912,7620,67796,152310,0.20058749475451113,0.30801522902601475
